n,T,p,Tn,sv_sigma,sv_rho,lam,target_radius,seed,path,status,phase1_assembly_time,phase2_factor_time,phase3_solve_time,total_time,iters,hit_maxiter,relative_residual,H_B_nnz,Kbar_nnz_estimate,Kbar_csr_bytes_estimate,M_m_nnz,L_factor_nnz,skip_direct
5,5000,24,25000,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.4282611249946058,0.14273066699388437,10.946317750000162,11.517309541988652,1985,0,9.85602977794601e-09,3017500,6125000,98000000.0,8325,3378425,0
5,5000,24,25000,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.008565222499892116,0.0028546133398776874,10.946317750000162,10.957737585839931,1985,0,9.85602977794601e-09,3017500,6125000,98000000.0,8325,3378425,0
5,5000,24,25000,0.5,0.95,10000.0,0.9,7,direct_cholmod,ok,0.42889266699785367,0.14368495799135417,0.0022088340192567557,0.5747864590084646,0,0,2.649018363745898e-12,3017500,6125000,98000000.0,8325,3378425,0
5,5000,24,25000,0.5,0.95,10000.0,0.9,7,direct_splu,ok,0.4222706669825129,0.29938124999171123,0.006984000006923452,0.7286359169811476,0,0,4.23926959431437e-12,3017500,6125000,98000000.0,8325,8186500,0
5,5000,24,25000,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.43069529099739157,0.14461641700472683,15.166898958006641,15.74221066600876,2751,0,9.817118015477331e-09,3017500,6125000,98000000.0,8325,3378425,0
5,5000,24,25000,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.008613905819947832,0.0028923283400945367,15.166898958006641,15.178405192166684,2751,0,9.817118015477331e-09,3017500,6125000,98000000.0,8325,3378425,0
5,10000,2,50000,0.1,0.95,10000.0,0.9,0,direct_cholmod,ok,0.08533349999925122,0.015437041991390288,0.0005994579987600446,0.10136999998940155,0,0,8.209093182770612e-13,549925,1250000,20000000.0,16660,673249,0
5,10000,2,50000,0.1,0.95,10000.0,0.9,0,direct_splu,ok,0.08753374998923391,0.02875887500704266,0.002163334022043273,0.11845595901831985,0,0,5.397143048359908e-13,549925,1250000,20000000.0,16660,1440091,0
5,10000,2,50000,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.0844719170127064,0.015083542006323114,0.05951558399829082,0.15907104301732033,33,0,5.83691213805523e-09,549925,1250000,20000000.0,16660,673249,0
5,10000,2,50000,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.001689438340254128,0.0003016708401264623,0.05951558399829082,0.06150669317867141,33,0,5.83691213805523e-09,549925,1250000,20000000.0,16660,673249,0
5,10000,2,50000,0.1,0.95,10000.0,0.9,1,direct_cholmod,ok,0.08562749999691732,0.01461895799729973,0.0006062080210540444,0.1008526660152711,0,0,2.061584921848847e-12,549925,1250000,20000000.0,16660,673249,0
5,10000,2,50000,0.1,0.95,10000.0,0.9,1,direct_splu,ok,0.08813612500671297,0.028815833997214213,0.0021578340092673898,0.11910979301319458,0,0,1.4212269368212909e-12,549925,1250000,20000000.0,16660,1440075,0
5,10000,2,50000,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.08753837499534711,0.016073749982751906,0.05412741701002233,0.15773954198812135,32,0,9.672296981482451e-09,549925,1250000,20000000.0,16660,673249,0
5,10000,2,50000,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.0017507674999069423,0.00032147499965503814,0.05412741701002233,0.056199659509584304,32,0,9.672296981482451e-09,549925,1250000,20000000.0,16660,673249,0
5,10000,2,50000,0.1,0.95,10000.0,0.9,7,direct_cholmod,ok,0.08453666599234566,0.014976958016632125,0.0006144170183688402,0.10012804102734663,0,0,6.577833712237694e-13,549925,1250000,20000000.0,16660,673249,0
5,10000,2,50000,0.1,0.95,10000.0,0.9,7,direct_splu,ok,0.0847190420026891,0.027784708014223725,0.002129542001057416,0.11463329201797023,0,0,4.881137278243705e-13,549925,1250000,20000000.0,16660,1440344,0
5,10000,2,50000,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.08752149998326786,0.015070791996549815,0.053807874995982274,0.15640016697579995,30,0,7.333553875717615e-09,549925,1250000,20000000.0,16660,673249,0
5,10000,2,50000,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.0017504299996653572,0.0003014158399309963,0.053807874995982274,0.05585972083557863,30,0,7.333553875717615e-09,549925,1250000,20000000.0,16660,673249,0
5,10000,2,50000,0.3,0.95,10000.0,0.9,0,direct_cholmod,ok,0.08905116698588245,0.015098917006980628,0.0005971249775029719,0.10474720897036605,0,0,1.4512366100157955e-12,549925,1250000,20000000.0,16660,673249,0
5,10000,2,50000,0.3,0.95,10000.0,0.9,0,direct_splu,ok,0.08391237500472926,0.032705499994335696,0.0022225000138860196,0.11884037501295097,0,0,1.10424293623871e-12,549925,1250000,20000000.0,16660,1540845,0
5,10000,2,50000,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.08516787498956546,0.015439625014550984,0.6437298750097398,0.7443373750138562,378,0,9.70690209521371e-09,549925,1250000,20000000.0,16660,673249,0
5,10000,2,50000,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.0017033574997913092,0.00030879250029101967,0.6437298750097398,0.6457420250098221,378,0,9.70690209521371e-09,549925,1250000,20000000.0,16660,673249,0
5,10000,2,50000,0.3,0.95,10000.0,0.9,1,direct_cholmod,ok,0.08666379199712537,0.014843792014289647,0.000607333000516519,0.10211491701193154,0,0,3.6263119191347943e-12,549925,1250000,20000000.0,16660,673249,0
5,10000,2,50000,0.3,0.95,10000.0,0.9,1,direct_splu,ok,0.08533450000686571,0.03422354199574329,0.0025855000130832195,0.12214354201569222,0,0,2.8135691114215758e-12,549925,1250000,20000000.0,16660,1545243,0
5,10000,2,50000,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.08526045799953863,0.014806374994805083,0.6423954580095597,0.7424622910039034,385,0,9.391373931128123e-09,549925,1250000,20000000.0,16660,673249,0
5,10000,2,50000,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.0017052091599907726,0.00029612749989610165,0.6423954580095597,0.6443967946694465,385,0,9.391373931128123e-09,549925,1250000,20000000.0,16660,673249,0
5,10000,2,50000,0.3,0.95,10000.0,0.9,7,direct_cholmod,ok,0.08577916698413901,0.016235959017649293,0.0006004580063745379,0.10261558400816284,0,0,1.2337786342748184e-12,549925,1250000,20000000.0,16660,673249,0
5,10000,2,50000,0.3,0.95,10000.0,0.9,7,direct_splu,ok,0.09169579099398106,0.034244999988004565,0.002651041984790936,0.12859183296677656,0,0,1.0468008850593592e-12,549925,1250000,20000000.0,16660,1564904,0
5,10000,2,50000,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.08725958300055936,0.01491616599378176,0.5706428750127088,0.67281862400705,313,0,9.998011777257682e-09,549925,1250000,20000000.0,16660,673249,0
5,10000,2,50000,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.0017451916600111873,0.0002983233198756352,0.5706428750127088,0.5726863899925957,313,0,9.998011777257682e-09,549925,1250000,20000000.0,16660,673249,0
5,10000,2,50000,0.5,0.95,10000.0,0.9,0,direct_cholmod,ok,0.08326024998677894,0.015301167004508898,0.0006021249864716083,0.09916354197775945,0,0,4.68105597518576e-12,549925,1250000,20000000.0,16660,673249,0
5,10000,2,50000,0.5,0.95,10000.0,0.9,0,direct_splu,ok,0.08382779199746437,0.0405016659933608,0.002525084011722356,0.12685454200254753,0,0,4.117193388083686e-12,549925,1250000,20000000.0,16660,1701555,0
5,10000,2,50000,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.08402870802092366,0.014793790993280709,7.088594584027305,7.18741708304151,4067,0,9.971428862754747e-09,549925,1250000,20000000.0,16660,673249,0
5,10000,2,50000,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.0016805741604184732,0.00029587581986561417,7.088594584027305,7.090571034007589,4067,0,9.971428862754747e-09,549925,1250000,20000000.0,16660,673249,0
5,10000,2,50000,0.5,0.95,10000.0,0.9,1,direct_cholmod,ok,0.08634233300108463,0.015303166990634054,0.0005964159790892154,0.1022419159708079,0,0,2.1040432253099832e-11,549925,1250000,20000000.0,16660,673249,0
5,10000,2,50000,0.5,0.95,10000.0,0.9,1,direct_splu,ok,0.08473270901595242,0.04125499998917803,0.002890500007197261,0.12887820901232772,0,0,1.7455933102092546e-11,549925,1250000,20000000.0,16660,1729388,0
5,10000,2,50000,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.08414720898144878,0.01504462500452064,7.212616499979049,7.311808333965018,4061,0,9.815355379894884e-09,549925,1250000,20000000.0,16660,673249,0
5,10000,2,50000,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.0016829441796289758,0.0003008925000904128,7.212616499979049,7.214600336658768,4061,0,9.815355379894884e-09,549925,1250000,20000000.0,16660,673249,0
5,10000,2,50000,0.5,0.95,10000.0,0.9,7,direct_cholmod,ok,0.08093995798844844,0.015187958983005956,0.0005987499898765236,0.09672666696133092,0,0,5.291209758793175e-12,549925,1250000,20000000.0,16660,673249,0
5,10000,2,50000,0.5,0.95,10000.0,0.9,7,direct_splu,ok,0.08818824999616481,0.040973791998112574,0.002336584002478048,0.13149862599675544,0,0,4.885163216904325e-12,549925,1250000,20000000.0,16660,1732702,0
5,10000,2,50000,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.08592799998586997,0.015103083977010101,5.469703750015469,5.570734833978349,3046,0,9.622149061402647e-09,549925,1250000,20000000.0,16660,673249,0
5,10000,2,50000,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.0017185599997173995,0.000302061679540202,5.469703750015469,5.471724371694727,3046,0,9.622149061402647e-09,549925,1250000,20000000.0,16660,673249,0
5,10000,12,50000,0.1,0.95,10000.0,0.9,0,direct_cholmod,ok,0.2987022080051247,0.09795354199013673,0.0026394999877084047,0.39929524998296984,0,0,5.527412487230022e-13,3048050,6250000,100000000.0,16660,3397750,0
5,10000,12,50000,0.1,0.95,10000.0,0.9,0,direct_splu,ok,0.31972095801029354,0.1656939159729518,0.007279832992935553,0.4926947069761809,0,0,5.71091238075319e-13,3048050,6250000,100000000.0,16660,6549725,0
5,10000,12,50000,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.29982104199007154,0.09996999998111278,0.16664154201862402,0.5664325839898083,32,0,5.4155049907336925e-09,3048050,6250000,100000000.0,16660,3397750,0
5,10000,12,50000,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.00599642083980143,0.0019993999996222554,0.16664154201862402,0.1746373628580477,32,0,5.4155049907336925e-09,3048050,6250000,100000000.0,16660,3397750,0
5,10000,12,50000,0.1,0.95,10000.0,0.9,1,direct_cholmod,ok,0.29869983400567435,0.0972549159778282,0.0021755000052507967,0.39813024998875335,0,0,4.396412531054913e-13,3048050,6250000,100000000.0,16660,3397750,0
5,10000,12,50000,0.1,0.95,10000.0,0.9,1,direct_splu,ok,0.3070427080092486,0.16891541698714718,0.008117249992210418,0.4840753749886062,0,0,4.4121811795381063e-13,3048050,6250000,100000000.0,16660,6549725,0
5,10000,12,50000,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.3043428329983726,0.09638604099745862,0.15917108400026336,0.5598999579960946,31,0,9.730112000863416e-09,3048050,6250000,100000000.0,16660,3397750,0
5,10000,12,50000,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.006086856659967452,0.0019277208199491725,0.15917108400026336,0.16718566148018,31,0,9.730112000863416e-09,3048050,6250000,100000000.0,16660,3397750,0
5,10000,12,50000,0.1,0.95,10000.0,0.9,7,direct_cholmod,ok,0.3011994999833405,0.09696937497938052,0.0021101250022184104,0.40027899996493943,0,0,4.829626224536292e-13,3048050,6250000,100000000.0,16660,3397750,0
5,10000,12,50000,0.1,0.95,10000.0,0.9,7,direct_splu,ok,0.30181004098267294,0.16325941600371152,0.004773249995196238,0.4698427069815807,0,0,5.083553311258878e-13,3048050,6250000,100000000.0,16660,6549725,0
5,10000,12,50000,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.30358187499223277,0.09640487498836592,0.210337458003778,0.6103242079843767,30,0,5.5713992505146525e-09,3048050,6250000,100000000.0,16660,3397750,0
5,10000,12,50000,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.006071637499844656,0.0019280974997673184,0.210337458003778,0.21833719300339,30,0,5.5713992505146525e-09,3048050,6250000,100000000.0,16660,3397750,0
5,10000,12,50000,0.3,0.95,10000.0,0.9,0,direct_cholmod,ok,0.30101233400637284,0.09961462501087226,0.0021422079880721867,0.4027691670053173,0,0,1.1147520058225736e-12,3048050,6250000,100000000.0,16660,3397750,0
5,10000,12,50000,0.3,0.95,10000.0,0.9,0,direct_splu,ok,0.3269289580057375,0.1820410410000477,0.00935350000509061,0.5183234990108758,0,0,1.3194536159942262e-12,3048050,6250000,100000000.0,16660,7065225,0
5,10000,12,50000,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.2990617079776712,0.09632087498903275,1.8249452500022016,2.2203278329689056,361,0,9.54121251150068e-09,3048050,6250000,100000000.0,16660,3397750,0
5,10000,12,50000,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.005981234159553424,0.001926417499780655,1.8249452500022016,1.8328529016615358,361,0,9.54121251150068e-09,3048050,6250000,100000000.0,16660,3397750,0
5,10000,12,50000,0.3,0.95,10000.0,0.9,1,direct_cholmod,ok,0.2971370419836603,0.09498329099733382,0.0021433339861687273,0.39426366696716286,0,0,8.946864422098178e-13,3048050,6250000,100000000.0,16660,3397750,0
5,10000,12,50000,0.3,0.95,10000.0,0.9,1,direct_splu,ok,0.29713295798865147,0.1798765420098789,0.006137499993201345,0.4831469999917317,0,0,1.1137382230038884e-12,3048050,6250000,100000000.0,16660,7060800,0
5,10000,12,50000,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.3155912910006009,0.09406141698127612,1.7977383329998702,2.207391040981747,357,0,9.236373004939751e-09,3048050,6250000,100000000.0,16660,3397750,0
5,10000,12,50000,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.006311825820012018,0.0018812283396255226,1.7977383329998702,1.8059313871595077,357,0,9.236373004939751e-09,3048050,6250000,100000000.0,16660,3397750,0
5,10000,12,50000,0.3,0.95,10000.0,0.9,7,direct_cholmod,ok,0.302866540994728,0.10114108299603686,0.002219957998022437,0.4062275819887873,0,0,9.115441309000605e-13,3048050,6250000,100000000.0,16660,3397750,0
5,10000,12,50000,0.3,0.95,10000.0,0.9,7,direct_splu,ok,0.30871108299470507,0.18238437501713634,0.0094396669883281,0.5005351250001695,0,0,9.811946440415301e-13,3048050,6250000,100000000.0,16660,7058175,0
5,10000,12,50000,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.3017812500183936,0.11276962500414811,1.5827867909974884,1.9973376660200302,309,0,9.70403514783711e-09,3048050,6250000,100000000.0,16660,3397750,0
5,10000,12,50000,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.006035625000367873,0.002255392500082962,1.5827867909974884,1.5910778084979393,309,0,9.70403514783711e-09,3048050,6250000,100000000.0,16660,3397750,0
5,10000,12,50000,0.5,0.95,10000.0,0.9,0,direct_cholmod,ok,0.29891104201669805,0.09812762498040684,0.0021534170082304627,0.39919208400533535,0,0,4.2600885963649745e-12,3048050,6250000,100000000.0,16660,3397750,0
5,10000,12,50000,0.5,0.95,10000.0,0.9,0,direct_splu,ok,0.30131179199088365,0.22193758300272748,0.009505166992312297,0.5327545419859234,0,0,9.703573937754427e-12,3048050,6250000,100000000.0,16660,8400175,0
5,10000,12,50000,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.3096628749917727,0.09547691600164399,20.363026749982964,20.76816654097638,3944,0,9.218286373540915e-09,3048050,6250000,100000000.0,16660,3397750,0
5,10000,12,50000,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.006193257499835454,0.0019095383200328797,20.363026749982964,20.371129545802834,3944,0,9.218286373540915e-09,3048050,6250000,100000000.0,16660,3397750,0
5,10000,12,50000,0.5,0.95,10000.0,0.9,1,direct_cholmod,ok,0.29850945799262263,0.09575745899928734,0.002115540992235765,0.39638245798414573,0,0,9.376752865247304e-12,3048050,6250000,100000000.0,16660,3397750,0
5,10000,12,50000,0.5,0.95,10000.0,0.9,1,direct_splu,ok,0.2984670829901006,0.22187349997693673,0.005893166002351791,0.5262337489693891,0,0,8.73521193201205e-12,3048050,6250000,100000000.0,16660,8422515,0
5,10000,12,50000,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.3055505000229459,0.09558116699918173,20.742057041992666,21.143188709014794,4036,0,9.831569594274044e-09,3048050,6250000,100000000.0,16660,3397750,0
5,10000,12,50000,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.0061110100004589185,0.0019116233399836347,20.742057041992666,20.750079675333108,4036,0,9.831569594274044e-09,3048050,6250000,100000000.0,16660,3397750,0
5,10000,12,50000,0.5,0.95,10000.0,0.9,7,direct_cholmod,ok,0.3027095829893369,0.09507762501016259,0.002001334010856226,0.39978854201035574,0,0,3.0321292514938e-12,3048050,6250000,100000000.0,16660,3397750,0
5,10000,12,50000,0.5,0.95,10000.0,0.9,7,direct_splu,ok,0.29966758302180097,0.2220835000043735,0.007642083975952119,0.5293931670021266,0,0,4.056119253894397e-12,3048050,6250000,100000000.0,16660,8449510,0
5,10000,12,50000,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.3097485000034794,0.09784620799473487,15.170425624994095,15.57802033299231,2935,0,9.922065203424629e-09,3048050,6250000,100000000.0,16660,3397750,0
5,10000,12,50000,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.006194970000069589,0.0019569241598946974,15.170425624994095,15.178577519154059,2935,0,9.922065203424629e-09,3048050,6250000,100000000.0,16660,3397750,0
5,10000,24,50000,0.1,0.95,10000.0,0.9,0,direct_cholmod,ok,0.868899249995593,0.2858869160118047,0.004656874982174486,1.1594430409895722,0,0,4.2998959613543696e-13,6042500,12250000,196000000.0,16660,6765925,0
5,10000,24,50000,0.1,0.95,10000.0,0.9,0,direct_splu,ok,0.8552575409994461,0.4447145420126617,0.014883666997775435,1.3148557500098832,0,0,5.479866998101047e-13,6042500,12250000,196000000.0,16660,12549425,0
5,10000,24,50000,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.8404642080131453,0.277952375006862,0.34477970900479704,1.4631962920248043,31,0,9.215348435411973e-09,6042500,12250000,196000000.0,16660,6765925,0
5,10000,24,50000,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.016809284160262904,0.00555904750013724,0.34477970900479704,0.3671480406651972,31,0,9.215348435411973e-09,6042500,12250000,196000000.0,16660,6765925,0
5,10000,24,50000,0.1,0.95,10000.0,0.9,1,direct_cholmod,ok,0.8437980829912703,0.2804712500073947,0.004727332998299971,1.128996665996965,0,0,8.400701484405323e-13,6042500,12250000,196000000.0,16660,6765925,0
5,10000,24,50000,0.1,0.95,10000.0,0.9,1,direct_splu,ok,0.8468253329920117,0.4405577919969801,0.014136708021396771,1.3015198330103885,0,0,1.0395246059457024e-12,6042500,12250000,196000000.0,16660,12549425,0
5,10000,24,50000,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.8486197079764679,0.2792042499931995,0.3416057079739403,1.4694296659436077,32,0,7.1096752597195644e-09,6042500,12250000,196000000.0,16660,6765925,0
5,10000,24,50000,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.016972394159529357,0.00558408499986399,0.3416057079739403,0.36416218713333365,32,0,7.1096752597195644e-09,6042500,12250000,196000000.0,16660,6765925,0
5,10000,24,50000,0.1,0.95,10000.0,0.9,7,direct_cholmod,ok,0.8416481250023935,0.28267420901102014,0.004718666983535513,1.1290410009969492,0,0,4.019931881326162e-13,6042500,12250000,196000000.0,16660,6765925,0
5,10000,24,50000,0.1,0.95,10000.0,0.9,7,direct_splu,ok,0.8423150830203667,0.4475942919962108,0.012114625016693026,1.3020240000332706,0,0,5.131106418561014e-13,6042500,12250000,196000000.0,16660,12549425,0
5,10000,24,50000,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.8585275000077672,0.2849270000006072,0.3323010829917621,1.4757555830001365,30,0,6.5379911640544645e-09,6042500,12250000,196000000.0,16660,6765925,0
5,10000,24,50000,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.017170550000155344,0.005698540000012144,0.3323010829917621,0.3551701729919296,30,0,6.5379911640544645e-09,6042500,12250000,196000000.0,16660,6765925,0
5,10000,24,50000,0.3,0.95,10000.0,0.9,0,direct_cholmod,ok,0.8460888330009766,0.2781618330045603,0.0047365840000566095,1.1289872500055935,0,0,8.909913497096388e-13,6042500,12250000,196000000.0,16660,6765925,0
5,10000,24,50000,0.3,0.95,10000.0,0.9,0,direct_splu,ok,0.8495617920125369,0.48508308400050737,0.015740957984235138,1.3503858339972794,0,0,1.378209574504629e-12,6042500,12250000,196000000.0,16660,13501940,0
5,10000,24,50000,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.8464022089901846,0.3442909160221461,3.9018078329972923,5.092500958009623,357,0,9.649612229339725e-09,6042500,12250000,196000000.0,16660,6765925,0
5,10000,24,50000,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.016928044179803692,0.006885818320442922,3.9018078329972923,3.9256216954975387,357,0,9.649612229339725e-09,6042500,12250000,196000000.0,16660,6765925,0
5,10000,24,50000,0.3,0.95,10000.0,0.9,1,direct_cholmod,ok,0.8543082499818411,0.2793523749860469,0.005035125010181218,1.1386957499780692,0,0,1.7073244796852047e-12,6042500,12250000,196000000.0,16660,6765925,0
5,10000,24,50000,0.3,0.95,10000.0,0.9,1,direct_splu,ok,0.8484403329784982,0.4876311249972787,0.0137058749969583,1.3497773329727352,0,0,2.370273305693276e-12,6042500,12250000,196000000.0,16660,13626380,0
5,10000,24,50000,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.845050166011788,0.2816225420101546,3.8543667909980286,4.981039499019971,356,0,9.808075233089724e-09,6042500,12250000,196000000.0,16660,6765925,0
5,10000,24,50000,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.01690100332023576,0.005632450840203092,3.8543667909980286,3.8769002451584673,356,0,9.808075233089724e-09,6042500,12250000,196000000.0,16660,6765925,0
5,10000,24,50000,0.3,0.95,10000.0,0.9,7,direct_cholmod,ok,0.8373599580081645,0.2859431660035625,0.004556667001452297,1.1278597910131793,0,0,7.799567906535808e-13,6042500,12250000,196000000.0,16660,6765925,0
5,10000,24,50000,0.3,0.95,10000.0,0.9,7,direct_splu,ok,0.8418068330211099,0.4743673339835368,0.015468249999685213,1.331642417004332,0,0,1.0811545468395043e-12,6042500,12250000,196000000.0,16660,13315785,0
5,10000,24,50000,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.844349124992732,0.9860141249955632,3.4068788339791354,5.2372420839674305,314,0,9.712617735351767e-09,6042500,12250000,196000000.0,16660,6765925,0
5,10000,24,50000,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.01688698249985464,0.019720282499911264,3.4068788339791354,3.443486098978901,314,0,9.712617735351767e-09,6042500,12250000,196000000.0,16660,6765925,0
5,10000,24,50000,0.5,0.95,10000.0,0.9,0,direct_cholmod,ok,0.842534750001505,0.2847191669861786,0.004658624995499849,1.1319125419831835,0,0,3.972867739904348e-12,6042500,12250000,196000000.0,16660,6765925,0
5,10000,24,50000,0.5,0.95,10000.0,0.9,0,direct_splu,ok,0.8524914160079788,0.6095850839919876,0.017994833004195243,1.4800713330041617,0,0,6.887019176395034e-12,6042500,12250000,196000000.0,16660,16476450,0
5,10000,24,50000,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.8531818330229726,0.2795201670087408,41.940316915977746,43.07301891600946,3850,0,9.572866256882715e-09,6042500,12250000,196000000.0,16660,6765925,0
5,10000,24,50000,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.01706363666045945,0.005590403340174816,41.940316915977746,41.96297095597838,3850,0,9.572866256882715e-09,6042500,12250000,196000000.0,16660,6765925,0
5,10000,24,50000,0.5,0.95,10000.0,0.9,1,direct_cholmod,ok,0.8643579999916255,0.27867733300081454,0.004783457989105955,1.147818790981546,0,0,1.048628493633247e-11,6042500,12250000,196000000.0,16660,6765925,0
5,10000,24,50000,0.5,0.95,10000.0,0.9,1,direct_splu,ok,0.8501269170083106,0.6203112920047715,0.017506416974356398,1.4879446259874385,0,0,1.7095987524412373e-11,6042500,12250000,196000000.0,16660,16864170,0
5,10000,24,50000,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.8480209170083981,0.27953495900146663,43.548004957992816,44.67556083400268,3987,0,9.576777213237367e-09,6042500,12250000,196000000.0,16660,6765925,0
5,10000,24,50000,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.01696041834016796,0.005590699180029333,43.548004957992816,43.57055607551301,3987,0,9.576777213237367e-09,6042500,12250000,196000000.0,16660,6765925,0
5,10000,24,50000,0.5,0.95,10000.0,0.9,7,direct_cholmod,ok,0.8472040420165285,0.28021787499892525,0.004817790992092341,1.1322397080075461,0,0,2.832873133575861e-12,6042500,12250000,196000000.0,16660,6765925,0
5,10000,24,50000,0.5,0.95,10000.0,0.9,7,direct_splu,ok,0.8458129999926314,0.6014737499936018,0.017075334006221965,1.4643620839924552,0,0,4.450732072981102e-12,6042500,12250000,196000000.0,16660,16359285,0
5,10000,24,50000,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.8400266670214478,0.2851611670048442,32.8296594999847,33.95484733401099,2994,0,9.592994291195127e-09,6042500,12250000,196000000.0,16660,6765925,0
5,10000,24,50000,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.016800533340428955,0.005703223340096883,32.8296594999847,32.85216325666523,2994,0,9.592994291195127e-09,6042500,12250000,196000000.0,16660,6765925,0
